crtR(2011:2022),mean curvature,Gaussian curvature,ridge degree,ravine degree,Longitude,Latitude
0.370148,-213.022241,16025.68146,310.627515,-100,140.898898,37.394574
0.247824,-57.516186,-54302.28328,252.07527,-100,140.900585,37.399984
0.270113,-81.574485,-26563.95797,152.502006,-100,140.900584,37.400434
0.368456,-213.022241,16025.68146,281.447396,-100,140.898332,37.395024
0.516209,342.384474,48007.23263,-100,442.913707,140.895521,37.385107
0.100589,657.126904,-226121.8412,-100,1417.326711,140.902845,37.399986
0.475317,-8.548562,69.000477,-100,-100,140.909612,37.409455
0.49461,-116.923703,3934.291991,-100,-100,140.909615,37.407202
0.489281,-53.899662,635.677395,-100,-100,140.90905,37.407202
0.476394,-68.668319,259.987777,-100,-100,140.913002,37.409458
0.468641,-78.458006,375.375078,-100,-100,140.913567,37.409458
0.477874,-68.668319,259.987777,-100,-100,140.913003,37.409007
0.476728,-97.058932,-40773.6002,264.581646,-100,140.914134,37.408107
0.481742,-33.238251,-38475.31436,-100,227.13592,140.914134,37.407656
0.581682,89.402106,183.897774,-100,-100,140.893267,37.38195
0.567523,28.223044,-325.64606,-100,-100,140.893831,37.382401
0.463618,49.196837,1385.014755,-100,-100,140.909611,37.410808
0.464826,74.655955,3691.428476,-100,-100,140.90961,37.411258
0.487399,-0.872315,-3.444889,-100,-100,140.910178,37.409005
0.485722,-0.873143,-3.440046,-100,-100,140.910742,37.409907
0.249691,18.865259,-3709.469176,-100,-100,140.907361,37.402693
0.254439,26.900183,-4611.444807,-100,-100,140.906796,37.402693
0.486598,-0.872315,-3.444889,-100,-100,140.910742,37.409456
0.490347,-0.872315,-3.444889,-100,-100,140.910743,37.409006
0.488344,-0.872315,-3.444889,-100,-100,140.911307,37.409457
0.58673,-178.874973,-57611.34814,392.647099,-100,140.889877,37.382397
0.211985,1684.70897,559134.0698,-100,3099.342754,140.901151,37.399533
0.195322,-57.516186,-54302.28328,307.304566,-100,140.901715,37.399985
0.621622,-232.571601,-9834.888738,466.551066,-100,140.891009,37.381046
0.6175,-176.351233,-2238.615257,268.166411,-100,140.891574,37.381047
0.625952,-282.901481,-25815.50611,553.369555,-100,140.891574,37.380596
0.61177,-176.351233,-2238.615257,268.166411,-100,140.892138,37.381047
0.137621,609.196039,-65728.03203,-100,1291.894612,140.903409,37.400437
0.239475,-63.272472,-31246.92299,286.760782,-100,140.902279,37.400886
0.428664,-42.377271,1002.72375,-100,-100,140.907357,37.405397
0.424044,-164.708036,-76849.16384,461.583393,-100,140.906793,37.405397
0.481161,160.371985,-36510.19887,-100,416.761124,140.918658,37.404504
0.474174,241.379192,38896.50457,-100,265.145345,140.918658,37.404054
0.43618,-22.533524,-124.551517,-100,-100,140.920919,37.403154
0.459433,-22.533524,-124.551517,-100,-100,140.920918,37.403605
0.442457,-22.533524,-124.551517,-100,-100,140.920354,37.403154
0.523655,386.606846,56375.78663,-100,651.645261,140.895522,37.384656
0.526443,305.867691,58888.34983,-100,-100,140.896652,37.384657
0.525459,386.606846,56375.78663,-100,643.788516,140.896087,37.384656
0.529919,386.606846,56375.78663,-100,598.782004,140.894958,37.384205
0.529473,386.606846,56375.78663,-100,595.053703,140.894393,37.384204
0.438924,-26.492653,285.417836,-100,-100,140.922048,37.403605
0.43122,-34.335744,25.98528,-100,-100,140.920355,37.402252
0.426946,-101.144197,4173.799894,-100,-100,140.91979,37.401801
0.471066,-78.458006,375.375078,-100,-100,140.913568,37.409008
0.402534,245.108023,9966.334288,-100,450.661962,140.92657,37.401355
0.493655,60.499228,-28224.04131,-100,235.877438,140.918091,37.405856
0.509301,23.866604,-606.776171,-100,34.600542,140.898344,37.386461
0.393684,71.964482,-21611.41437,-100,185.14954,140.90003,37.392321
0.392042,-83.423054,-1631.362739,-100,-100,140.898336,37.39232
0.508256,74.781603,3471.501052,-100,-100,140.895521,37.385557
0.162725,-51.452673,-48728.08622,378.513086,-100,140.902844,37.400436
0.212934,11.691549,-39107.39842,-100,210.780736,140.902844,37.400887
0.196431,-81.574485,-26563.95797,305.107357,-100,140.902279,37.400436
0.213631,353.58237,-12522.02073,-100,680.277639,140.905102,37.40179
0.231009,353.58237,-12522.02073,-100,731.130428,140.904537,37.40179
0.189412,427.62643,-46135.40134,-100,907.904277,140.903409,37.400887
0.478099,72.865733,-6894.909548,-100,84.951977,140.915831,37.405855
0.470117,110.934319,-7247.196899,-100,138.72645,140.915832,37.405404
0.480315,14.486372,-1254.293057,-100,57.56216,140.915266,37.406305
0.48256,60.499228,-28224.04131,-100,114.867539,140.916396,37.405855
0.482942,0.151909,-19529.67074,-100,153.321149,140.915265,37.406755
0.464427,-78.458006,375.375078,-100,-100,140.914133,37.409008
0.470397,-141.847051,14173.49223,167.232482,-100,140.914133,37.408557
0.402179,203.406859,12224.39472,-100,334.524614,140.92544,37.401354
0.277621,151.017519,-58596.99537,-100,431.139259,140.91075,37.403147
0.27544,151.017519,-58596.99537,-100,409.770544,140.910185,37.403146
0.33382,151.017519,-58596.99537,-100,432.858405,140.911314,37.403598
0.411885,138.163631,-1442.08777,-100,255.633484,140.9277,37.401806
0.419381,76.891355,1666.567276,-100,117.248941,140.928265,37.401806
0.47321,-97.058932,-40773.6002,272.442938,-100,140.914699,37.408107
0.46592,-141.847051,14173.49223,167.232482,-100,140.914698,37.408558
0.570176,77.271615,369.105801,-100,72.146228,140.892701,37.382851
0.559858,33.915765,-374.00214,-100,-100,140.89383,37.382852
0.56503,75.551697,-40.581833,-100,-100,140.893265,37.382851
0.486793,-31.898915,129.883204,-100,-100,140.916395,37.406756
0.481601,113.065071,-30911.01691,-100,290.075296,140.916962,37.405405
0.490856,60.499228,-28224.04131,-100,208.943723,140.917526,37.405856
0.428443,37.812865,-693.23466,-100,-100,140.914703,37.404502
0.466897,113.065071,-30911.01691,-100,234.909537,140.916397,37.404954
0.521964,254.12215,41129.91568,-100,-100,140.896651,37.385108
0.519739,342.384474,48007.23263,-100,284.136997,140.896086,37.385107
0.523199,65.243978,-326.919367,-100,-100,140.897216,37.385108
0.505855,30.887957,538.417994,-100,-100,140.896085,37.386008
0.513243,74.781603,3471.501052,-100,-100,140.896086,37.385558
0.491058,74.781603,3471.501052,-100,-100,140.894391,37.385556
0.465439,-10.424478,-5425.388779,-100,56.773833,140.89947,37.388715
0.167912,1684.70897,559134.0698,-100,3180.055099,140.901716,37.399534
0.206863,1845.865354,909025.2171,-100,3298.199993,140.901151,37.399083
0.299832,-15.147766,-2695.005709,-100,-100,140.903407,37.402239
0.565317,-19.483947,-18116.12842,-100,-100,140.889876,37.383299
0.576427,-138.864931,-61006.95091,-100,73.20757,140.889877,37.382848
0.574981,-138.864931,-61006.95091,340.637332,-100,140.889312,37.382847
0.612182,-16.611571,-2142.962694,-100,-100,140.891008,37.381497
0.442271,-68.13968,3474.147352,-100,-100,140.929963,37.397751
0.500899,-68.13968,3474.147352,-100,-100,140.930528,37.397752
0.441749,-25.353452,-2555.818664,32.850321,-100,140.909052,37.405399
0.420658,-16.83353,-8.480313,-100,-100,140.909618,37.404949
0.48417,-52.031657,272.590673,-100,-100,140.909051,37.406751
0.375241,67.576705,96.588342,-100,-100,140.90397,37.403592
0.176836,1845.865354,909025.2171,-100,3292.554708,140.901152,37.398632
0.060179,1845.865354,909025.2171,-100,3369.456527,140.902282,37.398633
0.608007,-194.864666,25383.40793,303.908198,-100,140.88875,37.381044
0.61123,-194.864666,25383.40793,303.908198,-100,140.889315,37.381045
0.608652,-86.416152,2017.540138,-100,-100,140.888186,37.380593
0.592389,24.465116,-6303.457571,-100,73.391628,140.891007,37.382398
0.431698,16.059734,-408.695613,-100,-100,140.928831,37.400004
0.429896,28.869871,-399.018871,-100,-100,140.928831,37.400455
0.465943,-22.533524,-124.551517,-100,-100,140.920354,37.403604
0.192954,432.46262,4383.021191,-100,834.727602,140.904538,37.401339
0.212168,432.46262,4383.021191,-100,866.743353,140.903973,37.401339
0.152811,432.46262,4383.021191,-100,834.727602,140.904538,37.400888
0.114299,511.51628,75905.45623,-100,955.751338,140.904539,37.400438
0.274782,-27.986678,-2907.119573,-100,-100,140.897194,37.400882
0.242029,96.094182,5262.73485,-100,-100,140.89663,37.400431
0.277529,18.865259,-3709.469176,-100,57.238364,140.90849,37.403145
0.361881,51.39964,228.539335,-100,-100,140.907924,37.404046
0.33457,18.865259,-3709.469176,36.854393,-100,140.90736,37.403595
0.229942,-81.574485,-26563.95797,265.577144,-100,140.901714,37.400435
0.26509,-63.272472,-31246.92299,244.277758,-100,140.901714,37.400886
0.255931,-81.574485,-26563.95797,278.418102,-100,140.901149,37.400435
0.391738,-269.959992,-157303.4273,689.706312,-100,140.903969,37.404043
0.282281,58.879095,-3086.066204,-100,82.528315,140.903972,37.40224
0.348275,40.155586,-1436.785398,-100,124.968157,140.903406,37.403141
0.326189,17.552671,-1698.505689,-100,-100,140.903406,37.40269
0.447427,-31.837726,-8860.962914,-100,-100,140.902273,37.405393
0.419627,67.870551,1778.962063,-100,-100,140.928265,37.401356
0.387541,-54.809189,2197.953956,45.580451,-100,140.923179,37.402705
0.375641,-54.809189,2197.953956,45.580451,-100,140.923744,37.402705
0.390085,-54.809189,2197.953956,-100,-100,140.923179,37.403155
0.403107,-54.809189,2197.953956,75.46567,-100,140.922614,37.403155
0.492097,183.199456,-2248.809934,-100,267.386062,140.893262,37.385105
0.56845,78.442268,1079.176641,-100,-100,140.89157,37.3833
0.579041,77.271615,369.105801,-100,112.677007,140.891571,37.38285
0.571475,92.57635,1063.889675,-100,-100,140.891006,37.3833
0.412269,166.858253,6468.597468,-100,295.253615,140.9277,37.401355
0.48697,60.499228,-28224.04131,-100,152.261966,140.916961,37.405855
0.510047,23.866604,-606.776171,-100,34.600542,140.898908,37.386462
0.454801,-24.334277,-8191.487965,-100,70.187991,140.89947,37.389166
0.482057,-0.872315,-3.444889,-100,-100,140.910177,37.409456
0.481985,-135.485629,11692.15163,176.593627,-100,140.913003,37.408557
0.475981,-141.847051,14173.49223,167.232482,-100,140.913568,37.408557
0.402133,188.27514,-14161.48959,-100,392.226412,140.92657,37.401805
0.182759,127.69429,14073.98313,-100,114.317521,140.907362,37.401792
0.156851,432.46262,4383.021191,-100,792.422196,140.905668,37.40134
0.198593,353.58237,-12522.02073,-100,661.62649,140.905667,37.401791
0.405675,-78.538569,-76706.57189,-100,241.990424,140.898902,37.391419
0.409502,-41.919889,-99365.57087,-100,277.78795,140.899467,37.39142
0.401927,106.317966,-30770.56572,-100,279.096208,140.900031,37.391871
0.438594,-100.95113,-1247.30034,-100,-100,140.898904,37.389616
0.449663,-13.323241,-6690.799319,-100,68.588529,140.898905,37.389166
0.444445,-206.172217,7831.559131,362.632705,-100,140.899469,37.389617
0.417191,40.972784,-199449.2642,-100,495.390337,140.899467,37.390969
0.389105,-83.423054,-1631.362739,-100,-100,140.898335,37.392771
0.395794,-108.30954,-7658.878595,-100,-100,140.899465,37.392321
0.402429,-101.222235,-19877.20961,-100,95.965642,140.899466,37.39187
0.395219,-83.423054,-1631.362739,-100,-100,140.898901,37.392321
0.361521,-178.981345,11217.48628,224.454515,-100,140.898331,37.395475
0.495761,23.709268,-495.237232,-100,-100,140.897213,37.386911
0.484105,22.156792,-690.389547,-100,12.925982,140.897213,37.387361
0.604974,-211.095706,-95538.64268,506.985698,-100,140.889879,37.381496
0.603507,-211.095706,-95538.64268,509.079672,-100,140.889314,37.381495
0.299311,51.440787,-894.103911,-100,-100,140.900024,37.396828
0.31402,78.177505,-826.466752,-100,83.276953,140.900025,37.396378
0.278839,98.983633,-2026.018152,-100,204.418938,140.900589,37.396829
0.348887,-88.613184,2622.379773,128.027815,-100,140.899461,37.395476
0.33949,-10.072349,51.422224,-100,-100,140.899461,37.395927
0.357099,-178.981345,11217.48628,230.655758,-100,140.898896,37.395475
0.541668,-37.054288,-153.316256,40.412412,-100,140.890439,37.384201
0.554184,29.948672,-315.107733,-100,-100,140.89044,37.38375
0.540291,-39.355877,-1039.707693,-100,-100,140.889875,37.3842
0.617796,-86.416152,2017.540138,-100,-100,140.889315,37.380594
0.618588,-86.416152,2017.540138,-100,-100,140.888751,37.380143
0.420528,67.870551,1778.962063,-100,-100,140.928265,37.400905
0.422111,78.555502,2283.827661,-100,-100,140.928266,37.400454
0.413343,166.858253,6468.597468,-100,293.773378,140.9277,37.400905
0.441286,-22.605846,253.220025,-100,-100,140.929396,37.399554
0.465111,12.678724,30.934307,-100,-100,140.909611,37.410357
0.383146,-269.959992,-157303.4273,657.765052,-100,140.904534,37.404043
0.276617,-63.272472,-31246.92299,238.780611,-100,140.902278,37.401337
0.254197,11.691549,-39107.39842,-100,213.460181,140.902843,37.401338
0.386538,40.155586,-1436.785398,-100,98.051152,140.903405,37.403592
0.483128,-50.137298,665.820899,-100,-100,140.908485,37.407652
0.48232,-50.137298,665.820899,-100,-100,140.908485,37.407201
0.46052,-70.398758,-8878.737915,-100,-100,140.909052,37.405849
0.474657,-804.344794,324508.1795,1353.378961,-100,140.909051,37.4063
0.45557,-47.65236,-8042.058877,-100,-100,140.908487,37.405849
0.313051,-18.783688,111.445021,21.580064,-100,140.899459,37.396828
0.327827,-20.694682,218.320531,-100,-100,140.89946,37.396377
0.297916,-63.272472,-31246.92299,-100,-100,140.900584,37.400885
0.300428,-19.385148,-7362.657665,-100,-100,140.900019,37.400885
0.229758,-57.516186,-54302.28328,307.304566,-100,140.90115,37.399984
0.24235,122.599603,1320.930055,-100,184.315107,140.898893,37.39818
0.285577,-63.272472,-31246.92299,244.929439,-100,140.901149,37.400886
0.335118,-112.672343,1311.242459,-100,-100,140.902277,37.402239
0.308278,-97.315299,-23856.57222,184.978277,-100,140.902278,37.401788
0.470819,5.423733,-346.74185,-100,-100,140.920353,37.404055
0.415088,-12.18495,-560.138608,-100,-100,140.923178,37.404057
0.422777,-17.501506,-116.000226,-100,-100,140.921484,37.402704
0.412078,-26.492653,285.417836,-100,-100,140.922049,37.402704
0.475004,5.423733,-346.74185,-100,-100,140.919788,37.404055
0.43948,14.922375,-385.293433,-100,-100,140.929396,37.400004
0.377648,-54.809189,2197.953956,-100,-100,140.923744,37.403156
0.401338,-55.126258,2242.381715,-100,-100,140.923743,37.403606
0.366754,-54.809189,2197.953956,-100,-100,140.924309,37.403156
0.487269,-91.708142,3241.568205,-100,-100,140.91922,37.407209
0.459476,75.94256,-8609.50936,-100,98.35133,140.915832,37.404953
0.452123,45.066646,-1125.701288,-100,-100,140.915267,37.404953
0.445277,16.884676,-1466.182122,-100,-100,140.914702,37.404952
0.439285,16.884676,-1466.182122,-100,-100,140.914138,37.404952
0.241193,491.747651,143956.2606,-100,433.319194,140.900023,37.39818
0.262199,80.883159,-23.501157,-100,-100,140.900023,37.39773
0.223688,1093.715494,1064125.79,-100,1170.90416,140.900587,37.398181
0.3204,-15.046166,11.846349,-100,-100,140.898895,37.396827
0.480308,489.783144,58765.05046,-100,917.446925,140.919788,37.404505
0.413554,-55.126258,2242.381715,-100,-100,140.923178,37.403606
0.42639,-55.126258,2242.381715,83.347702,-100,140.922613,37.403606
0.502767,23.866604,-606.776171,-100,34.993296,140.898908,37.386912
0.504439,342.384474,48007.23263,-100,500.921564,140.894392,37.385106
0.369752,-213.022241,16025.68146,272.792507,-100,140.897767,37.395024
0.531067,131.97113,-2051.855373,-100,167.919338,140.893263,37.384203
0.497206,30.887957,538.417994,-100,-100,140.896084,37.386459
0.511135,342.384474,48007.23263,-100,498.306837,140.894957,37.385106
0.608373,-2.508891,-477.401153,-100,-100,140.891573,37.381497
0.594089,69.140675,-534.01049,-100,109.166165,140.892137,37.381949
0.482402,-11.501821,-33536.10594,-100,182.714164,140.9147,37.406755
0.497029,206.070472,521.506295,-100,320.814025,140.893827,37.385105
0.294558,2.730448,5.703332,-100,-100,140.899459,37.397279
0.557026,122.638937,-3427.435609,-100,-100,140.89157,37.383751
0.544323,127.519024,-2900.007928,-100,-100,140.891569,37.384202
0.560259,71.70279,-3781.214007,-100,-100,140.891005,37.38375
0.552801,122.638937,-3427.435609,-100,-100,140.892135,37.383751
0.534427,127.519024,-2900.007928,-100,-100,140.892699,37.384203
0.548397,122.638937,-3427.435609,-100,95.948751,140.892699,37.383752
0.494767,136.429311,-3912.942045,-100,145.215094,140.892697,37.385104
0.23198,122.599603,1320.930055,-100,184.315107,140.898328,37.398179
0.516999,127.519024,-2900.007928,-100,-100,140.892698,37.384653
0.523209,127.519024,-2900.007928,-100,-100,140.892133,37.384653
0.464413,184.676109,7316.519329,-100,191.930235,140.893262,37.385555
0.484853,199.788209,-914.34898,-100,370.031348,140.892132,37.385554
0.489969,241.426766,19914.45501,-100,390.523718,140.891566,37.386004
0.471474,241.426766,19914.45501,-100,420.899946,140.892131,37.386005
0.268825,322.259392,-58652.94086,-100,730.642011,140.903407,37.401789
0.288642,-82.348611,-31895.4383,154.38426,-100,140.902842,37.401788
0.334616,67.576705,96.588342,-100,-100,140.903971,37.403141
0.492704,-31.137137,-265.782468,-100,-100,140.917526,37.406306
0.510046,188.033428,-11553.46439,-100,261.397104,140.891002,37.385553
0.500539,199.788209,-914.34898,-100,297.612089,140.891567,37.385554
0.476845,131.531443,10262.352,-100,177.923476,140.891565,37.387356
0.495448,-42.276414,-4482.61943,-100,-100,140.918656,37.406307
0.49484,-31.137137,-265.782468,-100,-100,140.918091,37.406307
0.489659,-31.137137,-265.782468,-100,-100,140.916961,37.406306
0.474158,30.887957,538.417994,-100,-100,140.894954,37.386909
0.473164,30.887957,538.417994,-100,-100,140.89439,37.386458
0.48028,30.887957,538.417994,-100,-100,140.894391,37.386007
0.272213,-4.358997,-138.004186,26.506487,-100,140.899458,37.397729
0.35217,-32.952379,782.676949,-100,-100,140.898331,37.395926
0.246602,162.663619,3215.175809,-100,236.335011,140.899458,37.39818
0.243118,723.001671,179699.4762,-100,1192.653474,140.900021,37.399082
